0,Radiation
2016-11-11 21:55:01,1.225
2016-11-11 22:55:01,1.227
2016-11-11 23:55:01,1.218
2016-11-12 00:55:02,1.227
2016-11-12 01:55:01,1.202
2016-11-12 02:55:02,1.207
2016-11-12 03:55:01,1.203
2016-11-12 04:55:02,1.197
2016-11-12 05:55:02,5.641
2016-11-12 06:55:02,64.333
2016-11-12 07:55:01,430.208
2016-11-12 08:55:02,634.6669999999998
2016-11-12 09:55:01,789.222
2016-11-12 10:55:04,879.097
2016-11-12 11:55:04,897.6519999999998
2016-11-12 12:55:07,840.127
2016-11-12 13:55:04,706.696
2016-11-12 14:55:02,376.513
2016-11-12 15:55:02,154.142
2016-11-12 16:55:02,25.917
2016-11-12 17:55:02,1.265
2016-11-12 18:55:02,1.225
2016-11-12 19:55:02,1.226
2016-11-12 20:55:01,1.211
2016-11-12 21:55:02,1.221
2016-11-12 22:55:02,1.206
2016-11-12 23:55:04,1.207
2016-11-13 00:55:02,1.206
2016-11-13 01:55:01,1.206
2016-11-13 02:55:01,1.213
2016-11-13 03:55:03,1.207
2016-11-13 04:55:01,1.1909999999999998
2016-11-13 05:55:01,5.362
2016-11-13 06:55:01,64.138
2016-11-13 07:55:01,435.704
2016-11-13 08:55:01,643.559
2016-11-13 09:55:05,798.035
2016-11-13 10:55:01,887.508
2016-11-13 11:55:01,904.565
2016-11-13 12:55:02,845.975
2016-11-13 13:55:01,719.625
2016-11-13 14:55:04,531.17
2016-11-13 15:55:03,293.57
2016-11-13 16:55:01,46.794
2016-11-13 17:55:01,1.269
2016-11-13 18:55:01,1.213
2016-11-13 19:55:04,1.208
2016-11-13 20:55:02,1.197
2016-11-13 21:55:01,1.198
2016-11-13 22:55:02,1.2009999999999998
2016-11-13 23:55:04,1.199
2016-11-14 00:55:02,1.207
2016-11-14 01:55:02,1.205
2016-11-14 02:55:02,1.19
2016-11-14 03:55:01,1.2009999999999998
2016-11-14 04:55:04,1.206
2016-11-14 05:55:06,5.207999999999998
2016-11-14 06:55:02,59.42
2016-11-14 07:55:01,309.673
2016-11-14 08:55:02,327.13
2016-11-14 09:55:02,548.503
2016-11-14 10:55:05,601.538
2016-11-14 11:55:03,766.2
2016-11-14 12:55:01,638.062
2016-11-14 13:55:02,516.4490000000002
2016-11-14 14:55:02,298.813
2016-11-14 15:55:02,133.906
2016-11-14 16:55:02,89.79299999999998
2016-11-14 17:55:16,1.234
2016-11-14 18:55:01,1.218
2016-11-14 19:55:01,1.215
2016-11-14 20:55:04,1.23
2016-11-14 21:55:02,1.221
2016-11-14 22:55:02,1.205
2016-11-14 23:55:07,1.202
2016-11-15 00:55:01,1.209
2016-11-15 01:55:02,1.205
2016-11-15 02:55:03,1.208
2016-11-15 03:55:02,1.216
2016-11-15 04:55:01,1.202
2016-11-15 05:55:01,5.129
2016-11-15 06:55:02,63.278
2016-11-15 07:55:01,428.30800000000005
2016-11-15 08:55:02,467.244
2016-11-15 09:55:01,492.30800000000005
2016-11-15 10:55:01,577.6080000000002
2016-11-15 11:55:04,680.238
2016-11-15 12:55:02,856.949
2016-11-15 13:55:02,752.885
2016-11-15 14:55:03,465.929
2016-11-15 15:55:02,324.966
2016-11-15 16:55:02,39.118
2016-11-15 17:55:02,1.27
2016-11-15 18:55:02,1.216
2016-11-15 19:55:02,1.218
2016-11-15 20:55:02,1.213
2016-11-15 21:55:01,1.211
2016-11-15 22:55:02,1.219
2016-11-15 23:55:04,1.222
2016-11-16 01:00:01,1.221
2016-11-16 02:00:04,1.218
2016-11-16 03:00:01,1.213
2016-11-16 04:00:04,1.218
2016-11-16 05:00:01,1.23
2016-11-16 06:00:01,6.212999999999999
2016-11-16 07:00:05,88.376
2016-11-16 08:00:02,451.318
2016-11-16 09:00:04,654.712
2016-11-16 10:00:01,808.1160000000001
2016-11-16 11:00:06,889.725
2016-11-16 12:00:02,905.466
2016-11-16 13:00:02,847.2280000000002
2016-11-16 14:00:02,716.345
2016-11-16 15:00:05,524.419
2016-11-16 16:00:05,275.326
2016-11-16 17:00:04,33.238
2016-11-16 18:00:07,1.239
2016-11-16 19:00:05,1.212
2016-11-16 20:00:01,1.208
2016-11-16 21:00:04,1.205
2016-11-16 22:00:02,1.208
2016-11-16 23:00:02,1.223
2016-11-17 00:00:03,1.232
2016-11-17 01:00:02,1.22
2016-11-17 02:00:02,1.238
2016-11-17 03:00:05,1.229
2016-11-17 04:00:02,1.224
2016-11-17 05:00:02,1.225
2016-11-17 06:00:01,6.977
2016-11-17 07:00:04,88.155
2016-11-17 08:00:01,447.901
2016-11-17 09:00:04,594.214
2016-11-17 10:00:33,759.9169999999998
2016-11-17 11:00:17,814.058
2016-11-17 12:00:20,902.648
2016-11-17 13:00:18,841.065
2016-11-17 14:00:18,670.702
2016-11-17 15:00:18,365.358
2016-11-17 16:00:18,269.908
2016-11-17 17:00:17,34.839
2016-11-17 18:00:18,1.233
2016-11-17 19:00:18,1.224
2016-11-17 20:00:19,1.225
2016-11-17 21:00:18,1.22
2016-11-17 22:00:17,1.217
2016-11-17 23:00:21,1.206
2016-11-18 00:00:17,1.211
2016-11-18 01:00:21,1.215
2016-11-18 02:00:20,1.217
2016-11-18 03:00:20,1.217
2016-11-18 04:00:17,1.203
2016-11-18 05:00:21,1.207
2016-11-18 06:00:17,5.987
2016-11-18 07:00:17,71.512
2016-11-18 08:00:18,256.404
2016-11-18 09:00:18,407.427
2016-11-18 10:00:18,560.03
2016-11-18 11:00:19,731.926
2016-11-18 12:00:20,894.972
2016-11-18 13:00:17,820.9069999999998
2016-11-18 14:00:18,704.752
2016-11-18 15:00:17,460.491
2016-11-18 16:00:17,234.683
2016-11-18 17:00:19,25.909
2016-11-18 18:00:17,1.209
2016-11-18 19:00:20,1.214
2016-11-18 20:00:18,1.226
2016-11-18 21:00:18,1.214
2016-11-18 22:00:18,1.221
2016-11-18 23:00:20,1.213
2016-11-19 00:00:18,1.21
2016-11-19 01:00:17,1.205
2016-11-19 02:00:17,1.2
2016-11-19 03:00:18,1.203
2016-11-19 04:00:21,1.206
2016-11-19 05:00:18,1.2009999999999998
2016-11-19 06:00:17,7.082999999999998
2016-11-19 07:00:18,109.333
2016-11-19 08:00:18,421.469
2016-11-19 09:00:18,546.4580000000002
2016-11-19 10:00:18,747.502
2016-11-19 11:00:20,875.697
2016-11-19 12:00:18,780.576
2016-11-19 13:00:18,771.2739999999999
2016-11-19 14:00:17,698.8380000000002
2016-11-19 15:00:17,319.781
2016-11-19 16:00:20,186.71400000000003
2016-11-19 17:00:21,24.104
2016-11-19 18:00:17,1.225
2016-11-19 19:00:20,1.219
2016-11-19 20:00:18,1.219
2016-11-19 21:00:19,1.22
2016-11-19 22:00:17,1.22
2016-11-19 23:00:20,1.221
2016-11-20 00:00:18,1.219
2016-11-20 01:05:18,1.215
2016-11-20 02:05:18,1.213
2016-11-20 03:05:21,1.214
2016-11-20 04:05:17,1.216
2016-11-20 05:05:22,1.212
2016-11-20 06:05:17,8.382
2016-11-20 07:05:20,114.842
2016-11-20 08:05:19,464.395
2016-11-20 09:05:20,558.54
2016-11-20 10:05:19,715.627
2016-11-20 11:05:18,710.033
2016-11-20 12:05:03,567.93
2016-11-20 13:05:01,489.648
2016-11-20 14:05:01,371.056
2016-11-20 15:05:05,239.529
2016-11-20 16:05:01,148.032
2016-11-20 17:05:02,19.911
2016-11-20 18:05:02,1.217
2016-11-20 19:05:03,1.213
2016-11-20 20:05:01,1.224
2016-11-20 21:05:04,1.213
2016-11-20 22:05:05,1.196
2016-11-20 23:05:01,1.199
2016-11-21 00:05:02,1.203
2016-11-21 01:05:02,1.195
2016-11-21 02:05:01,1.202
2016-11-21 03:05:01,1.2
2016-11-21 04:05:03,1.1909999999999998
2016-11-21 05:05:04,1.198
2016-11-21 06:05:01,10.467
2016-11-21 07:05:02,99.471
2016-11-21 08:05:01,313.827
2016-11-21 09:05:02,565.113
2016-11-21 10:05:02,786.471
2016-11-21 11:05:07,733.813
2016-11-21 12:05:07,744.2639999999999
2016-11-21 13:05:05,680.5060000000002
2016-11-21 14:05:01,428.356
2016-11-21 15:05:03,237.47
2016-11-21 16:05:05,108.855
2016-11-21 17:05:01,15.887
2016-11-21 18:05:07,1.221
2016-11-21 19:05:02,1.229
2016-11-21 20:05:02,1.22
2016-11-21 21:05:01,1.219
2016-11-21 22:05:02,1.204
2016-11-21 23:05:01,1.208
2016-11-22 00:05:02,1.214
2016-11-22 01:05:04,1.211
2016-11-22 02:05:02,1.212
2016-11-22 03:05:02,1.206
2016-11-22 04:05:04,1.209
2016-11-22 05:05:04,1.202
2016-11-22 06:05:03,7.2570000000000014
2016-11-22 07:05:05,72.48100000000002
2016-11-22 08:05:01,200.922
2016-11-22 09:05:02,365.13
2016-11-22 10:05:02,423.936
2016-11-22 11:05:02,342.396
2016-11-22 12:05:01,516.742
2016-11-22 13:05:02,518.634
2016-11-22 14:05:04,475.778
2016-11-22 15:05:02,407.33
2016-11-22 16:05:02,138.096
2016-11-22 17:05:02,8.701
2016-11-22 18:05:05,1.203
2016-11-22 19:05:04,1.195
2016-11-22 20:05:03,1.198
2016-11-22 21:05:02,1.1909999999999998
2016-11-22 22:05:01,1.197
2016-11-22 23:05:02,1.183
2016-11-23 00:05:01,1.181
2016-11-23 01:05:02,1.192
2016-11-23 02:05:02,1.188
2016-11-23 03:05:05,1.187
2016-11-23 04:05:02,1.185
2016-11-23 05:05:02,1.1909999999999998
2016-11-23 06:05:02,7.771
2016-11-23 07:05:01,99.137
2016-11-23 08:05:06,418.11
2016-11-23 09:05:02,628.641
2016-11-23 10:05:01,766.842
2016-11-23 11:05:02,823.482
2016-11-23 12:05:05,820.52
2016-11-23 13:05:02,776.1469999999998
2016-11-23 14:05:02,531.274
2016-11-23 15:05:02,270.197
2016-11-23 16:10:03,143.591
2016-11-23 17:10:02,15.823
2016-11-23 18:10:02,1.203
2016-11-23 19:10:06,1.207
2016-11-23 20:10:03,1.208
2016-11-23 21:10:02,1.204
2016-11-23 22:10:03,1.202
2016-11-23 23:10:04,1.202
2016-11-24 00:10:01,1.199
2016-11-24 01:10:03,1.212
2016-11-24 02:10:04,1.195
2016-11-24 03:10:02,1.192
2016-11-24 04:10:04,1.19
2016-11-24 05:10:01,1.192
2016-11-24 06:10:01,11.166
2016-11-24 07:10:03,135.037
2016-11-24 08:10:03,409.245
2016-11-24 09:10:02,610.538
2016-11-24 10:10:17,664.3969999999998
2016-11-24 11:10:02,649.59
2016-11-24 12:10:03,536.381
2016-11-24 13:10:01,570.238
2016-11-24 14:10:05,432.36
2016-11-24 15:10:02,179.491
2016-11-24 16:10:05,119.546
2016-11-24 17:10:01,21.981
2016-11-24 18:10:03,1.208
2016-11-24 19:10:03,1.223
2016-11-24 20:10:02,1.202
2016-11-24 21:10:02,1.226
2016-11-24 22:10:05,1.214
2016-11-24 23:10:03,1.218
2016-11-25 00:10:04,1.214
2016-11-25 01:10:02,1.214
2016-11-25 02:10:01,1.207
2016-11-25 03:10:04,1.211
2016-11-25 04:10:03,1.215
2016-11-25 05:15:07,1.211
2016-11-25 06:15:05,10.065
2016-11-25 07:15:02,93.566
2016-11-25 08:20:04,213.038
2016-11-25 09:20:07,265.483
2016-11-25 10:20:04,389.833
2016-11-25 11:20:05,684.93
2016-11-25 12:20:02,835.1460000000002
2016-11-25 13:20:01,791.41
2016-11-25 14:20:02,637.9259999999998
2016-11-25 15:20:02,399.749
2016-11-25 16:20:02,124.737
2016-11-25 17:20:04,10.495
2016-11-25 18:20:02,1.208
2016-11-25 19:20:02,1.204
2016-11-25 20:20:05,1.217
2016-11-25 21:20:06,1.207
2016-11-25 22:20:01,1.213
2016-11-25 23:20:02,1.216
2016-11-26 00:20:01,1.214
2016-11-26 01:20:02,1.194
2016-11-26 02:20:02,1.1909999999999998
2016-11-26 03:20:02,1.197
2016-11-26 04:20:04,1.198
2016-11-26 05:20:02,1.187
2016-11-26 06:20:02,23.782
2016-11-26 07:20:01,192.381
2016-11-26 08:20:18,402.872
2016-11-26 09:20:17,604.7080000000002
2016-11-26 10:20:17,758.023
2016-11-26 11:20:17,758.722
2016-11-26 12:20:19,823.426
2016-11-26 13:20:20,733.293
2016-11-26 14:20:21,628.447
2016-11-26 15:20:18,415.255
2016-11-26 16:20:18,184.771
2016-11-26 17:20:18,13.882
2016-11-26 18:20:18,1.221
2016-11-26 19:20:18,1.203
2016-11-26 20:20:19,1.203
2016-11-26 21:20:17,1.217
2016-11-26 22:20:21,1.199
2016-11-26 23:20:18,1.218
2016-11-27 00:20:18,1.202
2016-11-27 01:20:18,1.207
2016-11-27 02:20:17,1.205
2016-11-27 03:20:18,1.202
2016-11-27 04:20:19,1.198
2016-11-27 05:20:18,1.206
2016-11-27 06:20:17,10.765999999999998
2016-11-27 07:20:17,177.21900000000005
2016-11-27 08:20:18,485.478
2016-11-27 09:20:18,673.819
2016-11-27 10:20:17,805.6239999999998
2016-11-27 11:20:18,867.0939999999998
2016-11-27 12:20:18,830.025
2016-11-27 13:20:18,755.943
2016-11-27 14:20:20,612.1569999999998
2016-11-27 15:20:18,356.355
2016-11-27 16:20:18,153.79
2016-11-27 17:20:18,8.799
2016-11-27 18:20:24,1.226
2016-11-27 19:20:18,1.198
2016-11-27 20:20:18,1.203
2016-11-27 21:20:17,1.217
2016-11-27 22:20:21,1.217
2016-11-27 23:20:20,1.208
2016-11-28 00:20:21,1.209
2016-11-28 01:20:21,1.226
2016-11-28 02:20:18,1.202
2016-11-28 03:20:17,1.202
2016-11-28 04:20:18,1.207
2016-11-28 05:20:18,1.219
2016-11-28 06:20:18,16.031
2016-11-28 07:20:18,174.49900000000005
2016-11-28 08:20:23,485.957
2016-11-28 09:20:20,674.1569999999998
2016-11-28 10:20:17,810.672
2016-11-28 11:20:18,880.47
2016-11-28 12:20:18,873.8580000000002
2016-11-28 13:20:21,788.191
2016-11-28 14:20:17,643.067
2016-11-28 15:20:17,442.547
2016-11-28 16:20:19,169.07
2016-11-28 17:20:02,8.297
2016-11-28 18:20:02,1.194
2016-11-28 19:20:02,1.21
2016-11-28 20:20:01,1.2009999999999998
2016-11-28 21:20:02,1.182
2016-11-28 22:20:01,1.192
2016-11-28 23:20:02,1.1909999999999998
2016-11-29 00:20:03,1.192
2016-11-29 01:20:02,1.196
2016-11-29 02:20:02,1.198
2016-11-29 03:20:06,1.202
2016-11-29 04:20:01,1.198
2016-11-29 05:20:02,1.195
2016-11-29 06:20:03,13.130999999999998
2016-11-29 07:20:02,142.828
2016-11-29 08:20:02,281.715
2016-11-29 09:20:02,477.485
2016-11-29 10:20:02,572.294
2016-11-29 11:20:01,553.42
2016-11-29 12:20:01,572.2719999999998
2016-11-29 13:20:03,505.179
2016-11-29 14:20:06,283.6620000000001
2016-11-29 15:20:05,245.228
2016-11-29 16:20:04,44.161
2016-11-29 17:20:01,4.772
2016-11-29 18:20:01,1.22
2016-12-01 00:00:02,1.199
2016-12-01 00:50:06,1.206
2016-12-01 01:50:03,1.193
2016-12-01 02:50:04,1.206
2016-12-01 03:50:03,1.195
2016-12-01 04:50:02,1.204
2016-12-01 05:50:02,1.197
2016-12-01 06:50:03,2.0
2016-12-01 07:50:03,73.685
2016-12-01 08:50:05,32.534
2016-12-01 09:50:08,429.727
2016-12-01 10:50:05,21.125
2016-12-01 11:50:02,91.211
2016-12-01 12:50:02,216.322
2016-12-01 13:50:01,138.306
2016-12-01 14:50:04,121.958
2016-12-01 15:50:02,78.058
2016-12-01 16:50:01,23.815
2016-12-01 17:50:08,1.288
2016-12-01 18:50:04,1.218
2016-12-01 19:50:01,1.208
2016-12-01 20:50:03,1.214
2016-12-01 21:50:02,1.209
2016-12-01 22:50:01,1.208
2016-12-01 23:50:03,1.198
2016-12-02 00:50:02,1.196
2016-12-02 01:50:04,1.198
2016-12-02 02:50:01,1.207
2016-12-02 03:50:04,1.203
2016-12-02 04:50:04,1.205
2016-12-02 05:50:03,1.206
2016-12-02 06:50:04,4.505
2016-12-02 07:50:02,8.105
2016-12-02 08:50:04,10.893
2016-12-02 09:50:03,12.28
2016-12-02 10:50:07,52.078
2016-12-02 11:50:18,132.264
2016-12-02 12:50:10,117.306
2016-12-02 13:50:08,169.49200000000005
2016-12-02 14:50:20,124.899
2016-12-02 15:50:20,67.093
2016-12-02 16:50:23,17.342
2016-12-02 17:50:17,1.267
2016-12-02 18:50:17,1.218
2016-12-02 19:50:13,1.227
2016-12-02 20:50:38,1.222
2016-12-02 21:50:34,1.221
2016-12-02 22:50:34,1.214
2016-12-02 23:50:36,1.216
2016-12-03 00:50:34,1.213
2016-12-03 01:50:34,1.229
2016-12-03 02:50:34,1.207
2016-12-03 03:50:24,1.217
2016-12-03 04:50:33,1.221
2016-12-03 05:50:37,2.04
2016-12-03 06:50:34,44.636
2016-12-03 07:50:34,293.41
2016-12-03 08:50:24,195.626
2016-12-03 09:50:33,109.058
2016-12-03 10:50:34,155.046
2016-12-03 11:50:33,261.088
2016-12-03 12:50:33,98.713
2016-12-03 13:50:34,68.27
2016-12-03 14:50:35,107.6
2016-12-03 15:50:37,55.03
2016-12-03 16:50:33,22.299
2016-12-03 17:50:37,1.3119999999999998
2016-12-03 18:50:34,1.21
2016-12-03 19:50:36,1.206
2016-12-03 20:50:47,1.202
2016-12-03 21:50:23,1.197
2016-12-03 22:50:35,1.199
2016-12-03 23:50:35,1.208
2016-12-04 00:50:36,1.208
2016-12-04 01:50:34,1.204
2016-12-04 02:50:24,1.218
2016-12-04 03:50:34,1.224
2016-12-04 04:50:33,1.227
2016-12-04 05:50:34,1.865
2016-12-04 06:50:35,26.529
2016-12-04 07:50:34,80.055
2016-12-04 08:50:40,89.28399999999998
2016-12-04 09:50:34,76.817
2016-12-04 10:50:33,107.261
2016-12-04 11:50:37,188.853
2016-12-04 12:50:34,219.775
2016-12-04 13:50:33,111.678
2016-12-04 14:50:33,89.78399999999998
2016-12-04 15:50:34,51.08600000000001
2016-12-04 16:50:33,21.437
2016-12-04 17:50:34,1.232
2016-12-04 18:50:33,1.215
2016-12-04 19:50:36,1.226
2016-12-04 20:50:36,1.218
2016-12-04 21:50:33,1.223
2016-12-04 22:50:35,1.224
2016-12-04 23:50:37,1.228
2016-12-05 00:55:33,1.227
2016-12-05 01:55:34,1.234
2016-12-05 02:55:37,1.238
2016-12-05 03:55:33,1.231
2016-12-05 04:55:33,1.232
2016-12-05 05:55:34,1.556
2016-12-05 06:55:34,26.955
2016-12-05 07:55:33,76.86
2016-12-05 08:55:26,253.253
2016-12-05 09:55:34,140.64700000000002
2016-12-05 10:55:33,93.382
2016-12-05 11:55:40,78.533
2016-12-05 12:55:49,42.271
2016-12-05 13:55:49,75.366
2016-12-05 14:55:49,25.759
2016-12-05 15:55:49,17.498
2016-12-05 16:55:50,5.153
2016-12-05 17:55:50,1.24
2016-12-05 18:55:42,1.241
2016-12-05 19:55:51,24.934
2016-12-08 11:15:40,393.253
2016-12-08 12:15:49,413.42800000000005
2016-12-08 13:15:50,351.369
2016-12-08 14:15:49,217.098
2016-12-08 15:15:40,153.957
2016-12-08 16:15:50,67.35
2016-12-08 17:16:10,4.851
2016-12-08 18:15:50,1.228
2016-12-08 19:15:50,1.244
2016-12-08 20:15:40,1.253
2016-12-08 21:15:52,1.251
2016-12-08 22:15:49,1.233
2016-12-08 23:15:43,1.233
2016-12-09 00:15:40,1.23
2016-12-09 01:15:51,1.234
2016-12-09 02:15:40,1.233
2016-12-09 03:15:51,1.233
2016-12-09 04:15:52,1.24
2016-12-09 05:15:49,1.273
2016-12-09 06:15:49,3.588
2016-12-09 07:15:39,52.982
2016-12-09 08:15:50,118.593
2016-12-09 09:15:49,147.428
2016-12-09 10:15:39,171.94799999999995
2016-12-09 11:15:39,205.717
2016-12-09 12:15:40,226.754
2016-12-09 13:16:22,163.895
2016-12-09 14:15:55,84.59299999999998
2016-12-09 15:15:39,88.796
2016-12-09 16:16:35,18.458
2016-12-09 17:15:50,2.71
2016-12-09 18:15:49,1.246
2016-12-09 19:15:40,1.235
2016-12-09 20:15:40,1.233
2016-12-09 21:15:49,1.232
2016-12-09 22:15:39,1.234
2016-12-09 23:16:02,1.228
2016-12-10 00:20:50,1.235
2016-12-10 01:20:49,1.236
2016-12-10 02:20:42,1.245
2016-12-10 03:20:40,1.242
2016-12-10 04:20:55,1.248
2016-12-10 05:20:49,1.279
2016-12-10 06:20:39,4.072
2016-12-10 07:20:49,34.626999999999995
2016-12-10 08:20:40,71.992
2016-12-10 09:20:49,168.88
2016-12-10 10:20:39,294.282
2016-12-10 11:20:39,235.429
2016-12-10 12:20:50,173.921
2016-12-10 13:20:49,106.668
2016-12-10 14:20:39,34.221
2016-12-10 15:20:49,39.252
2016-12-10 16:20:40,15.28
2016-12-10 17:20:50,1.938
2016-12-10 18:20:52,1.2919999999999998
2016-12-10 19:20:40,1.283
2016-12-10 20:20:39,1.289
2016-12-10 21:20:49,1.289
2016-12-10 22:20:40,1.293
2016-12-10 23:20:49,1.288
2016-12-11 00:20:50,1.279
2016-12-11 01:20:52,1.285
2016-12-11 02:20:56,1.2919999999999998
2016-12-11 03:21:06,1.279
2016-12-11 04:21:08,1.274
2016-12-11 05:21:05,1.276
2016-12-11 06:21:05,7.867000000000001
2016-12-11 07:21:05,102.272
2016-12-11 08:21:05,404.80300000000005
2016-12-11 09:21:06,495.889
2016-12-11 10:21:06,497.05300000000005
2016-12-11 11:21:07,311.953
2016-12-11 12:21:05,179.951
2016-12-11 13:21:23,270.865
2016-12-11 14:20:37,211.74400000000003
2016-12-11 15:20:33,128.81
2016-12-11 16:20:33,50.284
2016-12-11 17:20:24,5.345
2016-12-11 18:20:34,1.298
2016-12-11 19:20:24,1.283
2016-12-11 20:20:33,1.294
2016-12-11 21:20:34,1.278
2016-12-11 22:20:33,1.3019999999999998
2016-12-11 23:20:34,1.283
2016-12-12 00:20:34,1.291
2016-12-12 01:20:36,1.301
2016-12-12 02:20:23,1.29
2016-12-12 03:20:42,1.2919999999999998
2016-12-12 04:20:33,1.3130000000000002
2016-12-12 05:20:23,1.298
2016-12-12 06:20:34,7.289
2016-12-12 07:20:23,58.958
2016-12-12 08:20:02,108.437
2016-12-12 09:20:02,344.342
2016-12-12 10:20:02,431.009
2016-12-12 11:20:02,158.494
2016-12-12 12:20:07,191.293
2016-12-12 13:20:05,151.533
2016-12-12 14:20:20,62.67100000000001
2016-12-12 15:20:01,138.692
2016-12-12 16:20:01,91.313
2016-12-12 17:20:04,8.272
2016-12-12 18:20:05,1.321
2016-12-12 19:20:02,1.319
2016-12-12 20:20:04,1.318
2016-12-12 21:20:01,1.301
2016-12-12 22:20:01,1.3019999999999998
2016-12-12 23:20:02,1.31
2016-12-13 00:20:05,1.3030000000000002
2016-12-13 01:20:04,1.3119999999999998
2016-12-13 02:20:02,1.315
2016-12-13 03:20:01,1.306
2016-12-13 04:20:03,1.3030000000000002
2016-12-13 05:20:02,1.3030000000000002
2016-12-13 06:20:02,7.086
2016-12-13 07:20:02,106.592
2016-12-13 08:20:01,442.991
2016-12-13 09:20:03,635.879
2016-12-13 10:20:02,773.6110000000001
2016-12-13 11:20:03,841.054
2016-12-13 12:20:04,843.687
2016-12-13 13:20:02,702.447
2016-12-13 14:20:01,323.488
2016-12-13 15:20:02,289.901
2016-12-13 16:20:01,176.77200000000005
2016-12-13 17:20:02,9.708
2016-12-13 18:20:02,1.31
2016-12-13 19:20:04,1.256
2016-12-13 20:20:02,1.219
2016-12-13 21:20:05,1.231
2016-12-13 22:20:01,1.241
2016-12-13 23:20:02,1.236
2016-12-14 00:20:02,1.242
2016-12-14 01:20:08,1.256
2016-12-14 02:20:02,1.244
2016-12-14 03:20:04,1.26
2016-12-14 04:25:02,1.252
2016-12-14 05:25:04,1.254
2016-12-14 06:25:01,8.392000000000001
2016-12-14 07:25:05,134.99200000000002
2016-12-14 08:25:01,464.858
2016-12-14 09:25:01,654.663
2016-12-14 10:25:01,786.566
2016-12-14 11:25:02,850.347
2016-12-14 12:25:01,844.382
2016-12-14 13:25:16,765.763
2016-12-14 14:25:04,583.3919999999998
2016-12-14 15:30:03,377.911
2016-12-14 16:30:03,127.549
2016-12-14 17:30:03,4.5680000000000005
2016-12-14 18:30:04,1.29
2016-12-14 19:30:03,1.295
2016-12-14 20:30:02,1.289
2016-12-14 21:30:03,1.3
2016-12-14 22:30:01,1.304
2016-12-14 23:30:03,1.3130000000000002
2016-12-15 00:30:02,1.298
2016-12-15 01:30:04,1.296
2016-12-15 02:30:01,1.2919999999999998
2016-12-15 03:30:06,1.298
2016-12-15 04:30:02,1.284
2016-12-15 05:30:02,1.268
2016-12-15 06:30:02,12.789
2016-12-15 07:30:04,126.453
2016-12-15 08:30:05,473.537
2016-12-15 09:30:06,431.037
2016-12-15 10:30:04,549.719
2016-12-15 11:35:01,549.156
2016-12-15 12:40:02,445.494
2016-12-15 13:45:02,149.326
2016-12-15 14:45:01,97.929
2016-12-15 15:45:07,48.051
2016-12-15 16:45:14,8.765
2016-12-15 17:45:03,1.453
2016-12-15 18:45:01,1.261
2016-12-15 19:45:17,1.248
2016-12-15 20:45:18,1.243
2016-12-15 21:45:19,1.246
2016-12-15 22:45:20,1.24
2016-12-15 23:45:21,1.226
2016-12-16 00:45:20,1.225
2016-12-16 01:45:17,1.238
2016-12-16 02:45:21,1.227
2016-12-16 03:45:17,1.226
2016-12-16 04:45:25,1.239
2016-12-16 05:45:17,1.274
2016-12-16 06:45:19,12.991
2016-12-16 07:45:34,256.223
2016-12-16 08:45:18,525.005
2016-12-16 09:45:17,698.954
2016-12-16 10:45:17,811.584
2016-12-16 11:45:21,858.85
2016-12-16 12:45:18,836.8660000000001
2016-12-16 13:45:18,733.289
2016-12-16 14:45:17,572.044
2016-12-16 15:45:18,351.737
2016-12-16 16:45:30,80.521
2016-12-16 17:45:35,2.249
2016-12-16 18:45:18,1.227
2016-12-16 19:45:17,1.221
2016-12-16 20:45:24,1.218
2016-12-16 21:45:19,1.223
2016-12-16 22:45:20,1.228
2016-12-16 23:45:34,1.207
2016-12-17 00:50:17,1.203
2016-12-17 01:50:17,1.2
2016-12-17 02:50:18,1.202
2016-12-17 03:50:36,1.195
2016-12-17 04:50:17,1.205
2016-12-17 05:50:24,1.344
2016-12-17 06:50:17,18.307
2016-12-17 07:50:44,96.229
2016-12-17 08:50:18,458.816
2016-12-17 09:50:20,192.33
2016-12-17 10:50:23,195.604
2016-12-17 11:50:17,216.142
2016-12-17 12:50:19,542.979
2016-12-17 13:50:17,835.0310000000002
2016-12-17 14:50:21,114.702
2016-12-17 15:50:18,106.91
2016-12-17 16:50:20,17.566
2016-12-17 17:50:17,1.227
2016-12-17 18:50:19,1.219
2016-12-17 19:50:17,1.254
2016-12-17 20:50:18,1.262
2016-12-17 21:50:20,1.261
2016-12-17 22:50:19,1.259
2016-12-17 23:50:18,1.253
2016-12-18 00:55:19,1.266
2016-12-18 01:55:17,1.248
2016-12-18 02:55:18,1.257
2016-12-18 03:55:18,1.26
2016-12-18 04:55:23,1.251
2016-12-18 05:55:17,1.28
2016-12-18 06:55:18,2.372
2016-12-18 07:55:17,5.684
2016-12-18 08:55:17,13.421
2016-12-18 09:55:33,25.698
2016-12-18 10:55:18,199.383
2016-12-18 11:55:18,247.404
2016-12-18 12:55:17,77.918
2016-12-18 13:55:18,20.573
2016-12-18 14:55:18,13.889
2016-12-18 15:55:17,21.081
2016-12-18 16:55:18,5.822
2016-12-18 17:55:17,1.254
2016-12-18 18:55:17,1.258
2016-12-18 19:55:18,1.222
2016-12-18 20:55:18,1.229
2016-12-18 21:55:19,1.232
2016-12-18 22:55:17,1.238
2016-12-18 23:55:18,1.242
2016-12-19 01:00:17,1.239
2016-12-19 02:00:18,1.234
2016-12-19 03:00:18,1.228
